Name,Gender,Honor,URL,Year
"Herwig Streit-Maier","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Karl Michael Wucherer","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Benedikt Laßnigg","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Martin Dobrovnik","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Peter Hutter","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Leopold Sadjak","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Jürgen Kordesch","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Christoph Kutschek","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Kevin Christofer Parte","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Florian Schmalnauer","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Matthias Sibitz","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Manfred Buxbaum","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Peter Herbert Felsberger","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Michael Novak","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Alexander Nusser","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Rudolf Rasch","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Gilbert Kohlhuber","male","Kärntner Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=635","2024"
"Franz Hrastnig","male","Goldenes Ehrenzeichen für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=631","2024"
"Irmgard Bohunovsky-Bärnthaler","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=629","2024"
"Hans Edmund Eckel","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=629","2024"
"Armin Messier","male","Recht zur Führung des Kärntner Landeswappens","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=627","2024"
"Günther Tschabuschnig","male","Recht zur Führung des Kärntner Landeswappens","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=627","2024"
"Josef Sticker","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=623","2024"
"Thomas Koch","male","Sportleistungsmedaille in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=622","2024"
"Martin Hinteregger","male","Sportleistungsmedaille in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=622","2024"
"Gerd Fugger","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Manfred Bader","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Karl Tschuden","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Ernst Vospernig","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Kurt Moser","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Harald Rottmann","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Ferdinand Walzl","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Adolf Wolfgang Winkler","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Gerald Silvio Dietrich","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Manfred Sagerschnig","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Gernot Hubmann","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Johann Peitler","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Walter Stiegler","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=613","2024"
"Christian Benger","male","Landesorden in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=600","2024"
"Berndt Ewinger","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Hubert Zamernig","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Walter Krammer","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Norbert Dreier","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Valentin Unterkircher","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Helfried Mayer","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Isabella Kirchauer-Paulitsch","female","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Michael Singer","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Silke Dröscher","female","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Gerald Bistrow","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Christian Hensel","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Gerhard Werkl","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Manfred Singer","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Helmut Rabensteiner","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Magdalena Pretis","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Bernhard Ortner","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Oswin Moschik","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Petra Bleiweiß","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Bernhard Kraxner","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=591","2024"
"Markus Payr","male","Silbernes Ehrenzeichen für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=590","2024"
"Josef Müller","male","Goldenes Verdienstzeichen der Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=590","2024"
"Olga Gallob","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=590","2024"
"Boris Jesih","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=590","2024"
"Danilo Prušnik","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=590","2024"
"Egon Waldner","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=590","2024"
"Walter Zwick","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=590","2024"
"Theresa Stossier","female","Europa-Preis Master 2022","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=589","2024"
"Nina Fábián","female","Europa-Preis Master 2022","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=589","2024"
"Georg Maximilian Eichler","male","Europa-Preis Dissertation 2022","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=589","2024"
"Hannah Valentina Oberlercher","female","Europa-Preis Master 2023","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=589","2024"
"Eva Höring","female","Europa-Preis Master 2023","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=589","2024"
"Marika Gruber","female","Europa-Preis Dissertation 2023","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=589","2024"
"Tizian Peter Schamböck","male","Europa-Preis Dissertation 2023","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=589","2024"
"Hilde Fanta","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=899","2025"
"Alexander Kügele","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=897","2025"
"Claus Kügele","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=897","2025"
"Wolfgang Müller","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=897","2025"
"Renate Sandhofer","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=897","2025"
"Gerhard Sandhofer","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=897","2025"
"Walter Wiedenbauer","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=897","2025"
"Horst Groß","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=897","2025"
"Thomas Kohlhuber","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=894","2025"
"Siegfried Neuschitzer","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=891","2025"
"Gert Eggenberger","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=891","2025"
"Erika Mikula","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=891","2025"
"Bea Sommersguter","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=891","2025"
"Burgunde Leeb","female","Kärntner Lorber für ehrenamtliche Tätigkeit in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=891","2025"
"Isabella Scheiflinger","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=888","2025"
"Angelika Schiwek","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=888","2025"
"Heimo Fugger","male","Ehrenurkunde für sportliche Leistungen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=885","2025"
"Heiko Gigler","male","Ehrenurkunde für sportliche Leistungen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=885","2025"
"Luca Rauchenwald","male","Ehrenurkunde für sportliche Leistungen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=885","2025"
"Mattea Pötzi","female","Ehrenurkunde für sportliche Leistungen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=885","2025"
"Oliver Teuffenbach","male","Ehrenurkunde für sportliche Leistungen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=885","2025"
"Agnes Jan","female","Ehrenurkunde für sportliche Leistungen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=885","2025"
"Rudolf Likar","male","Österreichisches Ehrenkreuz für Wissenschaft und Kunst","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=884","2025"
"Manfred Sauer","male","Großes Goldenes Ehrenzeichen für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=884","2025"
"Erik Schinegger","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=884","2025"
"Hannes Müller","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=884","2025"
"Reinhart Rohr","male","Großes Silbernes Ehrenzeichen am Bande für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=886","2025"
"Lukas Rauch","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Maximilian Grießer","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Pascal Kaltenegger","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Johannes Schuster","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Hartwig Furian","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Fabio Zechner","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Anton Gradischnig","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Franz Zraunig","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Dominik Habsburg-Lothringen","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Heinz Cramer","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Andrea Cramer","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Bruno Burchhart","male","Sportverdienstzeichen in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=882","2025"
"Hermann Kaponig","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=878","2025"
"Melitta Fitzer","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=876","2025"
"Magnus Schroth","male","Literaturpreis des Landes Kärnten für Kurzgeschichten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=876","2025"
"Liliane Vierbauch","female","Mölltaler SchreibAder","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=876","2025"
"Lisa Gärtitz","female","Mölltaler SchreibAder","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=876","2025"
"Josef Thurner","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=875","2025"
"Walter Juritsch","male","Ehrenpräsident des Europahauses","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=873","2025"
"Nikolaus Lanner","male","Ehrenpräsident des Europahauses","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=873","2025"
"Mathilde Sabitzer","female","Ehrenbrosche des Europahauses","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=873","2025"
"Peter Kaiser","male","Ehrennadel des Europahauses","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=873","2025"
"Hubert Weichsler","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=872","2025"
"Bernd Lutschounig","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=870","2025"
"Otmar Roschitz","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=869","2025"
"Rudolf Kravanja","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=866","2025"
"Herwig Oberlerchner","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=866","2025"
"Barbara Binter-Geyer","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=866","2025"
"Franz Wutte","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=866","2025"
"Siegfried Truppe","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=866","2025"
"Dieter Hölbling-Gauster","male","Kärntner Lorbeer für ehrenamtliche Tätigkeit in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=861","2025"
"Ilse Storfer-Schmied","female","Kärntner Lorbeer für ehrenamtliche Tätigkeit in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=861","2025"
"Christine Helene Lackner","female","Ehrenamtliche Botschafterin der Volkskultur","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=861","2025"
"Hans Müller","male","Ehrenamtlicher Botschafter der Volkskultur","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=861","2025"
"Josef Müller","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=856","2025"
"Christian Heschtera","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=855","2025"
"Günter Jäger","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=855","2025"
"Arnold Suppan","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=853","2025"
"Karl Schwabe","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2025?pid=853","2025"
